route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_type,trip_footnote
19,hjan2501-Weekday-6-JA2025-1111100,4075948,"Plainfield & Murray",1,448238,190020,1,Trip operates when Public Schools are in session.
1,hjan2501-Weekday-6-JA2025-1111100,4075950,"Bryant University",0,448239,10098,1,Trip operates when Public Schools are in session.
50,hjan2501-Weekday-6-JA2025-1111100,4075951,"Shaw's (North Prov) via Douglas Ave",1,448239,500064,1,Trip operates when Public Schools are in session.
55,hjan2501-Weekday-6-JA2025-1111100,4075953,"Kennedy Plaza",0,448239,550005,1,Trip operates when Public Schools are in session.
27,hjan2501-Weekday-6-JA2025-1111100,4075956,"Stop&Shop (Manton) via Manton Ave",1,448240,270107,1,Trip operates when Public Schools are in session.
1,hjan2501-Weekday-6-JA2025-1111100,4075958,"Stop&Shop (Manton) via Manton Ave",0,448240,10094,1,Trip operates when Public Schools are in session.
56,hjan2501-Weekday-6-JA2025-1111100,4075959,"Kennedy Plaza via Chalkstone Ave",0,448240,560008,1,
1,hjan2501-Weekday-6-JA2025-1111100,4075961,"Plainfield & Murray",0,448238,10090,1,Trip operates when Public Schools are in session.
11,hjan2501-Weekday-6-JA2025-1111100,4075962,"Broad Street Terminal (Providence)",1,448241,110052,1,Trip operates when Public Schools are in session.
22,hjan2501-Weekday-6-JA2025-1111100,4075966,"Stop&Shop (Manton) via Manton Ave",0,448250,220053,1,Trip operates when Public Schools are in session.
19,hjan2501-Weekday-6-JA2025-1111100,4075970,"Plainfield & Murray",1,448234,190020,1,Trip operates when Public Schools are in session.
20,hjan2501-Weekday-6-JA2025-1111100,4075971,"Kennedy Plaza",0,448155,200085,1,Trip operates when Public Schools are in session.
22,hjan2501-Weekday-6-JA2025-1111100,4075972,"Rhode Island College via Atwells Ave",0,448236,220054,1,Trip operates when Public Schools are in session.
50,hjan2501-Weekday-6-JA2025-1111100,4075973,"Douglas & Chalkstone",0,448243,500063,1,Trip operates when Public Schools are in session.
92,hjan2501-Weekday-6-JA2025-1111100,4075974,"Rhode Island College via Atwells Ave",1,448236,920078,1,
92,hjan2501-Weekday-6-JA2025-1111100,4075976,"Kennedy Plaza",0,448236,920080,1,
6,hjan2501-Weekday-6-JA2025-1111100,4075978,"Kennedy Plaza",0,448244,60006,1,Trip operates when Public Schools are in session.
20,hjan2501-Weekday-6-JA2025-1111100,4075981,"Kennedy Plaza",0,448245,200084,1,Trip operates when Public Schools are in session.
1,hjan2501-Weekday-6-JA2025-1111100,4075982,"Kennedy Plaza then Roger Williams Park",0,448245,10078,1,Trip operates when Public Schools are in session.
20,hjan2501-Weekday-6-JA2025-1111100,4075983,"Roger Williams Park",1,448245,200039,1,Trip operates when Public Schools are in session.
11,hjan2501-Weekday-6-JA2025-1111100,4075986,"Broad Street Terminal (Providence)",1,448246,110052,1,Trip operates when Public Schools are in session.
92,hjan2501-Weekday-6-JA2025-1111100,4075987,"Broad Street Terminal (Providence)",0,448246,920079,1,Trip operates when Public Schools are in session.
27,hjan2501-Weekday-6-JA2025-1111100,4075990,"Stop&Shop (Manton) via Manton Ave",1,448247,270112,1,Trip operates when Public Schools are in session.
58,hjan2501-Weekday-6-JA2025-1111100,4075991,"Stop&Shop (Manton) via Manton Ave",0,448247,580016,1,Trip operates when Public Schools are in session.
19,hjan2501-Weekday-6-JA2025-1111100,4075994,"Plainfield & Murray",1,448248,190048,1,Trip operates when Public Schools are in session.
27,hjan2501-Weekday-6-JA2025-1111100,4075996,"Plainfield & Murray",0,448248,270104,1,Trip operates when Public Schools are in session.
20,hjan2501-Weekday-6-JA2025-1111100,4075998,"Job Lot (Cranston)",1,448249,200086,1,Trip operates when Public Schools are in session.
92,hjan2501-Weekday-6-JA2025-1111100,4076000,"Job Lot (Cranston)",0,448249,920081,1,Trip operates when Public Schools are in session.
22,hjan2501-Weekday-6-JA2025-1111100,4076004,"Plainfield & Murray",0,448234,220055,1,Trip operates when Public Schools are in session.
27,hjan2501-Weekday-6-JA2025-1111100,4076005,"Stop&Shop (Manton) via Manton Ave",1,448250,270107,1,Trip operates when Public Schools are in session.
27,hjan2501-Weekday-6-JA2025-1111100,4076009,"Olneyville Sq then Hartford & Killingly",0,448242,270102,1,Trip operates when Public Schools are in session.
28,hjan2501-Weekday-6-JA2025-1111100,4076010,"Hartford & Killingly",1,448242,280030,1,Trip operates when Public Schools are in session.
31,hjan2501-Weekday-6-JA2025-1111100,4076012,"Brewery Parkade",1,448237,310039,1,Trip operates when Public Schools are in session.
92,hjan2501-Weekday-6-JA2025-1111100,4076013,"Brewery Parkade",0,448237,920082,1,Trip operates when Public Schools are in session.
55,hjan2501-Weekday-6-JA2025-1111100,4076022,"Kennedy Plaza",0,448251,550002,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076041,"Hospital District (Providence)",0,448256,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076042,"Hospital District (Providence)",0,448257,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076043,"Hospital District (Providence)",0,448259,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076044,"Hospital District (Providence)",0,448260,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076045,"Hospital District (Providence)",0,448261,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076046,"Hospital District (Providence)",0,448258,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076047,"Hospital District (Providence)",0,448256,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076048,"Hospital District (Providence)",0,448257,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076049,"Hospital District (Providence)",0,448259,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076050,"Hospital District (Providence)",0,448260,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076051,"Hospital District (Providence)",0,448261,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076052,"Hospital District (Providence)",0,448258,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076053,"Hospital District (Providence)",0,448256,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076054,"Hospital District (Providence)",0,448257,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076055,"Hospital District (Providence)",0,448259,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076056,"Hospital District (Providence)",0,448260,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076057,"Hospital District (Providence)",0,448261,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076058,"Hospital District (Providence)",0,448258,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076059,"Hospital District (Providence)",0,448256,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076060,"Hospital District (Providence)",0,448257,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076061,"Hospital District (Providence)",0,448259,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076062,"Hospital District (Providence)",0,448260,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076063,"Hospital District (Providence)",0,448261,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076064,"Hospital District (Providence)",0,448258,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076065,"Hospital District (Providence)",0,448256,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076066,"Hospital District (Providence)",0,448257,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076067,"Hospital District (Providence)",0,448259,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076068,"Hospital District (Providence)",0,448260,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076069,"Hospital District (Providence)",0,448261,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076070,"Hospital District (Providence)",0,448258,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076071,"Hospital District (Providence)",0,448256,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076072,"Hospital District (Providence)",0,448257,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076073,"Hospital District (Providence)",0,448259,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076074,"Hospital District (Providence)",0,448260,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076075,"Hospital District (Providence)",0,448261,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076076,"Hospital District (Providence)",0,448258,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076077,"Hospital District (Providence)",0,448256,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076078,"Hospital District (Providence)",0,448257,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076079,"Hospital District (Providence)",0,448259,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076080,"Hospital District (Providence)",0,448260,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076081,"Hospital District (Providence)",0,448261,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076082,"Pawtucket Transit Center via Weeden St",1,448258,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076083,"Pawtucket Transit Center via Weeden St",1,448256,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076084,"Pawtucket Transit Center via Weeden St",1,448257,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076085,"Pawtucket Transit Center via Weeden St",1,448259,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076086,"Pawtucket Transit Center via Weeden St",1,448260,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076087,"Pawtucket Transit Center via Weeden St",1,448261,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076088,"Pawtucket Transit Center via Weeden St",1,448258,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076089,"Pawtucket Transit Center via Weeden St",1,448256,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076090,"Pawtucket Transit Center via Weeden St",1,448257,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076091,"Pawtucket Transit Center via Weeden St",1,448259,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076092,"Pawtucket Transit Center via Weeden St",1,448260,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076093,"Pawtucket Transit Center via Weeden St",1,448261,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076094,"Pawtucket Transit Center via Weeden St",1,448258,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076095,"Pawtucket Transit Center via Weeden St",1,448256,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076096,"Pawtucket Transit Center via Weeden St",1,448257,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076097,"Pawtucket Transit Center via Weeden St",1,448259,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076098,"Pawtucket Transit Center via Weeden St",1,448260,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076099,"Pawtucket Transit Center via Weeden St",1,448261,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076100,"Pawtucket Transit Center via Weeden St",1,448258,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076101,"Pawtucket Transit Center via Weeden St",1,448256,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076102,"Pawtucket Transit Center via Weeden St",1,448257,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076103,"Pawtucket Transit Center via Weeden St",1,448259,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076104,"Pawtucket Transit Center via Weeden St",1,448260,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076105,"Pawtucket Transit Center via Weeden St",1,448261,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076106,"Pawtucket Transit Center via Weeden St",1,448258,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076107,"Pawtucket Transit Center via Weeden St",1,448256,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076108,"Pawtucket Transit Center via Weeden St",1,448257,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076109,"Pawtucket Transit Center via Weeden St",1,448259,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076110,"Pawtucket Transit Center via Weeden St",1,448260,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076111,"Pawtucket Transit Center via Weeden St",1,448261,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076112,"Pawtucket Transit Center via Weeden St",1,448258,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076113,"Pawtucket Transit Center via Weeden St",1,448256,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076114,"Pawtucket Transit Center via Weeden St",1,448257,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076115,"Pawtucket Transit Center via Weeden St",1,448259,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076116,"Pawtucket Transit Center via Weeden St",1,448260,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076117,"Pawtucket Transit Center via Weeden St",1,448261,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076118,"Pawtucket Transit Center via Weeden St",1,448258,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076119,"Pawtucket Transit Center via Weeden St",1,448256,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076120,"Pawtucket Transit Center via Weeden St",1,448257,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076121,"Pawtucket Transit Center via Weeden St",1,448259,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076122,"Pawtucket Transit Center via Weeden St",1,448260,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076123,"Pawtucket Transit Center via Weeden St",1,448261,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076124,"Hospital District (Providence)",0,448258,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076125,"Hospital District (Providence)",0,448257,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076126,"Hospital District (Providence)",0,448261,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076127,"Hospital District (Providence)",0,448258,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076128,"Hospital District (Providence)",0,448257,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076129,"Hospital District (Providence)",0,448261,720005,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076130,"Pawtucket Transit Center via Weeden St",1,448257,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076131,"Pawtucket Transit Center via Weeden St",1,448261,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076132,"Pawtucket Transit Center via Weeden St",1,448258,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076133,"Pawtucket Transit Center via Weeden St",1,448257,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076134,"Pawtucket Transit Center via Weeden St",1,448261,720006,0,
72,hjan2501-Weekday-6-JA2025-1111100,4076135,"Pawtucket Transit Center via Weeden St",1,448258,720006,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028555,"Pawtucket Transit Center",0,445106,750004,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028556,"Pawtucket Transit Center",0,445106,750004,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028557,"Pawtucket Transit Center",0,445161,750004,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028558,"Pawtucket Transit Center",0,445106,750004,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028559,"Pawtucket Transit Center",0,445170,750004,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028560,"Pawtucket Transit Center",0,445106,750004,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028561,"Pawtucket Transit Center",0,445159,750004,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028562,"Pawtucket Transit Center",0,445160,750004,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028563,"Pawtucket Transit Center",0,445160,750004,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028564,"Lincoln Mall",1,445106,750010,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028565,"Lincoln Mall",1,445161,750010,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028566,"Lincoln Mall",1,445106,750010,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028567,"Lincoln Mall",1,445161,750010,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028568,"Lincoln Mall",1,445106,750010,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028569,"Lincoln Mall",1,445170,750010,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028570,"Lincoln Mall",1,445160,750010,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028571,"Lincoln Mall",1,445159,750010,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028572,"Lincoln Mall",1,445160,750010,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028573,"Pawtucket Transit Center",0,445161,750004,0,
75,hjan2506-Saturday-1-JA2025-0000010,4028574,"Lincoln Mall",1,445106,750010,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028575,"Kennedy Plaza",0,445066,60010,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028576,"Kennedy Plaza",0,445066,60009,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028577,"Kennedy Plaza",0,445066,60009,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028578,"Kennedy Plaza",0,445066,60009,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028579,"Kennedy Plaza",0,445066,60009,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028580,"Kennedy Plaza",0,445066,60009,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028581,"Kennedy Plaza",0,445066,60009,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028582,"Kennedy Plaza",0,445066,60009,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028583,"Kennedy Plaza",0,445066,60010,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028584,"Colony House",1,445066,60011,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028585,"Roger Williams Zoo",1,445066,60014,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028586,"Roger Williams Zoo",1,445066,60014,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028587,"Roger Williams Zoo",1,445066,60014,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028588,"Roger Williams Zoo",1,445066,60014,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028589,"Roger Williams Zoo",1,445066,60014,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028590,"Roger Williams Zoo",1,445066,60014,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028591,"Roger Williams Zoo",1,445066,60014,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028592,"Colony House",1,445066,60011,0,
6,hjan2506-Saturday-1-JA2025-0000010,4028593,"Colony House",1,445066,60011,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028594,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028595,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028596,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028597,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028598,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028599,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028600,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028601,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028602,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028603,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028604,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028605,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028606,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028607,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028608,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028609,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028610,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028611,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028612,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028613,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028614,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028615,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028616,"Kennedy Plaza",0,445070,180010,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028617,"Dyer & Chestnut Hill (Cranston)",1,445070,180009,0,
18,hjan2506-Saturday-1-JA2025-0000010,4028618,"Kennedy Plaza",0,445070,180010,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028620,"TF Green Airport via Warwick Ave",1,445108,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028621,"TF Green Airport via Warwick Ave",1,445107,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028622,"TF Green Airport via Warwick Ave",1,445108,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028623,"TF Green Airport via Warwick Ave",1,445107,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028624,"TF Green Airport via Warwick Ave",1,445108,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028625,"TF Green Airport via Warwick Ave",1,445107,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028626,"TF Green Airport via Warwick Ave",1,445108,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028627,"TF Green Airport via Warwick Ave",1,445107,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028628,"TF Green Airport via Warwick Ave",1,445108,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028629,"TF Green Airport via Warwick Ave",1,445107,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028630,"TF Green Airport via Warwick Ave",1,445108,10142,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028631,"South Attleboro Station via Hope St",0,445093,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028632,"South Attleboro Station via Hope St",0,445094,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028633,"South Attleboro Station via Hope St",0,445093,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028634,"South Attleboro Station via Hope St",0,445094,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028635,"South Attleboro Station via Hope St",0,445093,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028636,"South Attleboro Station via Hope St",0,445094,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028637,"South Attleboro Station via Hope St",0,445093,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028638,"South Attleboro Station via Hope St",0,445094,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028639,"South Attleboro Station via Hope St",0,445093,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028640,"South Attleboro Station via Hope St",0,445094,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028641,"South Attleboro Station via Hope St",0,445093,10141,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028642,"Shaw's - Warwick",1,445094,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028643,"Shaw's - Warwick",1,445093,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028644,"Shaw's - Warwick",1,445094,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028645,"Shaw's - Warwick",1,445093,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028646,"Shaw's - Warwick",1,445094,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028647,"Shaw's - Warwick",1,445093,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028648,"Shaw's - Warwick",1,445094,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028649,"Shaw's - Warwick",1,445093,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028650,"Shaw's - Warwick",1,445094,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028651,"Shaw's - Warwick",1,445093,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028652,"Shaw's - Warwick",1,445094,10140,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028653,"Pawtucket Transit Center via Hope St",0,445107,10143,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028654,"Pawtucket Transit Center via Hope St",0,445108,10143,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028655,"Pawtucket Transit Center via Hope St",0,445107,10143,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028656,"Pawtucket Transit Center via Hope St",0,445108,10143,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028657,"Pawtucket Transit Center via Hope St",0,445107,10143,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028658,"Pawtucket Transit Center via Hope St",0,445108,10143,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028659,"Pawtucket Transit Center via Hope St",0,445107,10143,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028660,"Pawtucket Transit Center via Hope St",0,445108,10143,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028661,"Pawtucket Transit Center via Hope St",0,445107,10143,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028662,"Pawtucket Transit Center via Hope St",0,445108,10143,0,
1,hjan2506-Saturday-1-JA2025-0000010,4028663,"Pawtucket Transit Center via Hope St",0,445107,10143,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028665,"Benefit & Thurber",1,445159,760017,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028666,"Pawtucket Transit Center",0,445161,760012,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028667,"Pawtucket Transit Center",0,445161,760012,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028668,"Pawtucket Transit Center",0,445161,760012,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028669,"Pawtucket Transit Center",0,445170,760012,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028670,"Pawtucket Transit Center",0,445160,760012,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028671,"Pawtucket Transit Center",0,445160,760012,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028672,"Benefit & Thurber",1,445106,760017,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028673,"Benefit & Thurber",1,445161,760017,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028674,"Benefit & Thurber",1,445170,760017,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028675,"Benefit & Thurber",1,445160,760017,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028676,"Benefit & Thurber",1,445161,760017,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028677,"Benefit & Thurber",1,445160,760017,0,
76,hjan2506-Saturday-1-JA2025-0000010,4028678,"Benefit & Thurber",1,445160,760017,0,
